SETTLEMENTDATE,ALLSKY_SFC_SW_DWN,T2M,T2MDEW,T2MWET,RH2M,PS,WS2M
2024/10/05 22:00:00,0.0,13.18,6.85,10.01,65.37,96.99,1.56
2024/10/05 23:00:00,0.0,12.77,6.99,9.88,67.76,96.97,1.84
2024/10/06 00:00:00,0.0,12.52,7.11,9.82,69.41,96.95,2.35
2024/10/06 01:00:00,0.0,12.12,6.95,9.54,70.5,96.97,3.04
2024/10/06 02:00:00,0.0,10.97,6.32,8.64,72.92,97.01,2.74
2024/10/06 03:00:00,0.0,10.15,5.91,8.03,74.81,97.05,2.11
2024/10/06 04:00:00,0.0,9.01,6.06,7.54,81.62,97.1,1.44
2024/10/06 05:00:00,4.25,8.36,6.44,7.4,87.62,97.18,1.39
2024/10/06 06:00:00,97.75,9.6,7.0,8.3,83.76,97.26,2.42
2024/10/06 07:00:00,233.38,12.11,7.71,9.91,74.35,97.36,2.77
2024/10/06 08:00:00,381.7,15.61,7.58,11.6,58.65,97.42,4.66
2024/10/06 09:00:00,406.83,17.32,7.11,12.21,50.97,97.46,5.09
2024/10/06 10:00:00,473.9,19.03,6.94,12.99,45.21,97.46,5.3
2024/10/06 11:00:00,611.67,20.42,6.95,13.68,41.53,97.44,5.58
2024/10/06 12:00:00,698.6,21.42,7.11,14.26,39.53,97.42,5.77
2024/10/06 13:00:00,583.8,21.99,7.2,14.6,38.34,97.39,5.81
2024/10/06 14:00:00,565.42,22.11,7.15,14.63,38.0,97.36,5.66
2024/10/06 15:00:00,366.17,21.67,7.23,14.45,39.21,97.35,5.34
2024/10/06 16:00:00,240.57,20.72,7.32,14.02,41.83,97.39,4.83
2024/10/06 17:00:00,88.4,19.18,7.44,13.31,46.4,97.45,3.67
2024/10/06 18:00:00,0.0,15.47,7.63,11.55,59.41,97.51,1.5
2024/10/06 19:00:00,0.0,13.71,7.62,10.67,66.52,97.59,1.13
2024/10/06 20:00:00,0.0,12.91,7.52,10.21,69.62,97.67,1.01
2024/10/06 21:00:00,0.0,12.66,7.33,9.99,69.85,97.72,1.0
2024/10/06 22:00:00,0.0,12.65,7.13,9.89,68.95,97.74,0.85
2024/10/06 23:00:00,0.0,12.12,7.05,9.58,70.96,97.75,0.76
2024/10/07 00:00:00,0.0,11.24,7.08,9.16,75.44,97.74,0.99
2024/10/07 01:00:00,0.0,10.01,7.15,8.58,82.25,97.72,1.07
2024/10/07 02:00:00,0.0,9.26,7.19,8.23,86.75,97.69,1.11
2024/10/07 03:00:00,0.0,8.88,7.18,8.03,88.85,97.67,1.17
2024/10/07 04:00:00,0.0,8.66,7.12,7.89,89.91,97.68,1.24
2024/10/07 05:00:00,5.85,8.5,7.03,7.77,90.22,97.71,1.31
2024/10/07 06:00:00,141.75,10.64,7.05,8.85,78.28,97.76,1.7
2024/10/07 07:00:00,359.95,14.38,7.13,10.76,61.64,97.8,2.87
2024/10/07 08:00:00,566.55,18.31,7.63,12.97,49.62,97.82,3.05
2024/10/07 09:00:00,736.88,21.56,8.25,14.9,42.33,97.84,4.13
2024/10/07 10:00:00,856.58,23.25,8.66,15.95,39.28,97.82,4.56
2024/10/07 11:00:00,864.4,24.51,9.05,16.78,37.41,97.76,5.03
2024/10/07 12:00:00,656.08,24.78,9.05,16.92,36.79,97.71,5.39
2024/10/07 13:00:00,660.88,24.58,8.92,16.75,36.86,97.66,5.49
2024/10/07 14:00:00,467.23,24.74,8.73,16.73,36.09,97.59,5.46
2024/10/07 15:00:00,354.35,24.8,8.5,16.65,35.39,97.54,5.29
2024/10/07 16:00:00,203.62,24.38,8.5,16.44,36.29,97.52,4.89
2024/10/07 17:00:00,71.75,22.96,8.88,15.92,40.58,97.53,3.74
2024/10/07 18:00:00,0.0,20.48,9.32,14.9,48.66,97.57,2.55
2024/10/07 19:00:00,0.0,18.79,9.72,14.25,55.44,97.63,2.1
2024/10/07 20:00:00,0.0,16.84,9.87,13.36,63.37,97.68,1.73
2024/10/07 21:00:00,0.0,15.73,9.85,12.79,67.95,97.7,1.68
2024/10/07 22:00:00,0.0,14.98,9.78,12.38,70.95,97.72,1.87
2024/10/07 23:00:00,0.0,14.43,9.82,12.12,73.62,97.73,2.32
2024/10/08 00:00:00,0.0,13.76,10.09,11.93,78.37,97.73,2.64
2024/10/08 01:00:00,0.0,12.92,10.6,11.76,85.61,97.74,2.75
2024/10/08 02:00:00,0.0,12.05,10.99,11.52,93.08,97.74,2.57
2024/10/08 03:00:00,0.0,11.76,11.1,11.43,95.56,97.75,2.4
2024/10/08 04:00:00,0.0,11.65,10.98,11.32,95.51,97.79,1.94
2024/10/08 05:00:00,6.38,11.11,10.74,10.92,97.41,97.86,1.15
2024/10/08 06:00:00,142.55,11.78,10.42,11.1,91.33,97.93,1.49
2024/10/08 07:00:00,365.25,14.32,8.82,11.57,69.46,97.98,1.69
2024/10/08 08:00:00,581.15,16.81,7.91,12.36,55.64,98.02,1.83
2024/10/08 09:00:00,743.88,18.67,7.66,13.16,48.61,98.0,2.12
2024/10/08 10:00:00,864.35,20.13,6.78,13.46,41.85,97.96,2.59
2024/10/08 11:00:00,928.03,21.21,5.57,13.39,35.97,97.9,2.88
2024/10/08 12:00:00,909.38,21.96,4.44,13.2,31.78,97.84,2.91
2024/10/08 13:00:00,808.25,22.44,3.36,12.9,28.61,97.77,2.89
2024/10/08 14:00:00,650.7,22.63,2.19,12.41,25.99,97.7,2.87
2024/10/08 15:00:00,492.25,22.29,1.16,11.72,24.67,97.68,2.86
2024/10/08 16:00:00,276.33,21.44,-0.06,10.69,23.78,97.69,2.78
2024/10/08 17:00:00,90.35,19.56,0.56,10.06,28.02,97.74,2.02
2024/10/08 18:00:00,0.0,16.33,1.48,8.9,36.72,97.79,1.26
2024/10/08 19:00:00,0.0,15.46,1.23,8.35,38.05,97.86,1.67
2024/10/08 20:00:00,0.0,14.11,2.17,8.14,44.45,97.93,2.19
2024/10/08 21:00:00,0.0,13.22,4.23,8.72,54.44,97.97,3.59
2024/10/08 22:00:00,0.0,11.52,5.71,8.62,67.34,97.99,3.92
2024/10/08 23:00:00,0.0,10.36,6.12,8.24,74.86,98.0,4.15
2024/10/09 00:00:00,0.0,9.65,5.97,7.81,77.73,98.0,4.31
2024/10/09 01:00:00,0.0,9.18,5.65,7.42,78.47,98.0,4.22
2024/10/09 02:00:00,0.0,8.77,5.25,7.01,78.45,97.98,3.77
2024/10/09 03:00:00,0.0,8.31,4.83,6.57,78.66,97.99,3.26
2024/10/09 04:00:00,0.0,7.84,4.4,6.12,78.74,98.03,3.07
2024/10/09 05:00:00,7.1,7.61,4.12,5.86,78.39,98.09,3.27
2024/10/09 06:00:00,150.68,8.6,4.01,6.3,72.78,98.18,3.75
2024/10/09 07:00:00,375.52,11.38,3.92,7.65,59.97,98.22,4.14
2024/10/09 08:00:00,590.83,14.35,4.09,9.22,49.95,98.24,3.98
2024/10/09 09:00:00,771.17,17.14,4.66,10.9,43.54,98.22,3.41
2024/10/09 10:00:00,895.35,19.56,5.16,12.36,38.68,98.14,2.82
2024/10/09 11:00:00,930.85,21.33,5.13,13.23,34.65,98.05,2.39
2024/10/09 12:00:00,884.15,22.56,4.91,13.73,31.66,97.96,2.12
2024/10/09 13:00:00,793.4,23.28,4.76,14.02,29.95,97.88,1.91
2024/10/09 14:00:00,657.83,23.51,4.68,14.1,29.35,97.79,1.75
2024/10/09 15:00:00,481.7,23.32,4.58,13.95,29.51,97.75,1.68
2024/10/09 16:00:00,298.77,22.65,4.56,13.61,30.73,97.75,1.7
2024/10/09 17:00:00,105.32,20.98,5.73,13.35,37.0,97.79,1.34
2024/10/09 18:00:00,0.0,16.68,5.95,11.32,49.1,97.85,1.15
2024/10/09 19:00:00,0.0,15.68,5.9,10.79,52.11,97.92,2.19
2024/10/09 20:00:00,0.0,15.24,6.62,10.93,56.26,97.99,3.85
2024/10/09 21:00:00,0.0,13.73,6.98,10.35,63.56,98.05,3.62
2024/10/09 22:00:00,0.0,12.05,7.12,9.58,71.73,98.05,2.09
2024/10/09 23:00:00,0.0,10.76,7.09,8.93,77.88,98.03,1.47
2024/10/10 00:00:00,0.0,9.83,7.02,8.43,82.46,98.0,1.18
2024/10/10 01:00:00,0.0,9.05,6.93,7.99,86.48,97.98,1.05
2024/10/10 02:00:00,0.0,8.35,6.85,7.6,90.09,97.96,0.95
2024/10/10 03:00:00,0.0,7.78,6.81,7.3,93.36,97.96,0.91
2024/10/10 04:00:00,0.0,7.32,6.82,7.07,96.51,97.98,0.94
2024/10/10 05:00:00,8.68,6.85,6.87,6.86,100.0,98.01,0.96
2024/10/10 06:00:00,164.05,8.78,7.02,7.9,88.56,98.07,1.65
2024/10/10 07:00:00,391.77,12.13,7.31,9.72,72.17,98.1,2.64
2024/10/10 08:00:00,604.78,15.73,7.55,11.64,58.1,98.13,2.9
2024/10/10 09:00:00,778.55,18.8,8.07,13.43,49.57,98.13,2.82
2024/10/10 10:00:00,897.47,20.92,8.36,14.64,44.33,98.08,2.69
2024/10/10 11:00:00,955.0,22.54,8.14,15.34,39.55,98.01,2.5
2024/10/10 12:00:00,941.92,23.89,7.69,15.79,35.37,97.93,2.34
2024/10/10 13:00:00,866.2,24.75,7.25,16.0,32.61,97.84,2.28
2024/10/10 14:00:00,711.4,25.13,6.8,15.96,30.88,97.75,2.17
2024/10/10 15:00:00,499.12,24.97,6.44,15.7,30.42,97.71,2.01
2024/10/10 16:00:00,307.8,24.32,5.92,15.12,30.5,97.71,1.89
2024/10/10 17:00:00,108.3,22.42,7.69,15.05,38.93,97.76,1.07
2024/10/10 18:00:00,0.0,19.65,7.07,13.36,44.01,97.83,0.91
2024/10/10 19:00:00,0.0,18.65,6.18,12.42,44.04,97.91,0.98
2024/10/10 20:00:00,0.0,17.86,5.9,11.88,45.4,97.98,1.02
2024/10/10 21:00:00,0.0,17.2,5.69,11.45,46.63,98.01,1.01
2024/10/10 22:00:00,0.0,16.6,5.49,11.04,47.78,98.03,1.01
2024/10/10 23:00:00,0.0,15.86,5.34,10.6,49.57,98.02,1.04
2024/10/11 00:00:00,0.0,14.89,5.24,10.07,52.37,97.99,1.12
2024/10/11 01:00:00,0.0,13.41,5.29,9.35,57.84,97.97,1.2
2024/10/11 02:00:00,0.0,11.91,5.48,8.69,64.6,97.96,1.19
2024/10/11 03:00:00,0.0,10.96,5.78,8.37,70.23,97.96,1.26
2024/10/11 04:00:00,0.0,10.37,6.12,8.24,74.79,97.97,1.36
2024/10/11 05:00:00,9.1,9.9,6.41,8.15,78.74,98.0,1.34
2024/10/11 06:00:00,158.02,12.15,6.81,9.48,69.72,98.06,1.5
2024/10/11 07:00:00,377.55,15.81,6.89,11.35,55.26,98.1,2.33
2024/10/11 08:00:00,585.6,20.03,6.75,13.39,41.98,98.14,1.69
2024/10/11 09:00:00,757.03,23.7,6.13,14.92,32.12,98.15,3.08
2024/10/11 10:00:00,817.55,25.14,6.31,15.73,29.85,98.12,3.64
2024/10/11 11:00:00,822.17,25.97,6.49,16.23,28.76,98.05,4.0
2024/10/11 12:00:00,881.58,27.14,6.83,16.99,27.48,97.97,4.42
2024/10/11 13:00:00,807.9,28.04,7.2,17.62,26.75,97.88,4.72
2024/10/11 14:00:00,680.45,28.2,7.31,17.76,26.72,97.78,4.87
2024/10/11 15:00:00,477.27,27.58,7.0,17.29,27.09,97.73,4.9
2024/10/11 16:00:00,291.48,26.05,5.96,16.01,27.62,97.75,4.78
2024/10/11 17:00:00,103.68,23.62,4.6,14.11,29.06,97.81,3.97
2024/10/11 18:00:00,0.0,19.16,3.44,11.3,35.26,97.88,2.2
2024/10/11 19:00:00,0.0,16.92,1.96,9.44,36.56,97.96,2.19
2024/10/11 20:00:00,0.0,15.8,0.67,8.23,35.81,98.03,2.62
2024/10/11 21:00:00,0.0,14.39,-0.3,7.05,36.45,98.08,2.78
2024/10/11 22:00:00,0.0,13.56,-0.46,6.55,38.07,98.08,2.73
2024/10/11 23:00:00,0.0,12.83,0.14,6.49,41.72,98.07,2.4
2024/10/12 00:00:00,0.0,11.31,1.01,6.16,49.03,98.04,1.78
2024/10/12 01:00:00,0.0,9.92,1.99,5.95,57.63,98.01,1.62
2024/10/12 02:00:00,0.0,9.06,3.01,6.04,65.67,98.0,1.55
2024/10/12 03:00:00,0.0,8.46,4.16,6.31,74.33,97.99,1.42
2024/10/12 04:00:00,0.0,8.39,5.86,7.12,84.2,98.0,1.58
2024/10/12 05:00:00,8.62,8.9,7.86,8.38,93.32,98.05,2.07
2024/10/12 06:00:00,126.75,11.17,9.3,10.23,88.22,98.12,3.5
2024/10/12 07:00:00,299.23,14.45,9.62,12.04,72.72,98.18,4.3
2024/10/12 08:00:00,468.65,17.95,9.26,13.61,56.76,98.24,4.45
2024/10/12 09:00:00,675.28,20.67,8.33,14.5,44.97,98.26,4.01
2024/10/12 10:00:00,797.28,22.57,7.41,14.99,37.62,98.23,3.62
2024/10/12 11:00:00,919.2,23.97,6.64,15.3,32.76,98.17,3.42
2024/10/12 12:00:00,954.6,25.0,5.89,15.45,29.25,98.1,3.33
2024/10/12 13:00:00,869.62,25.49,5.2,15.35,27.1,98.05,3.28
2024/10/12 14:00:00,747.6,25.45,4.67,15.06,26.18,97.97,3.5
2024/10/12 15:00:00,563.0,24.92,4.01,14.46,25.77,97.94,3.67
2024/10/12 16:00:00,345.67,23.96,3.42,13.69,26.19,97.94,3.81
2024/10/12 17:00:00,126.43,22.18,3.49,12.83,29.3,97.99,3.46
2024/10/12 18:00:00,0.0,18.52,3.49,11.01,36.83,98.04,2.57
2024/10/12 19:00:00,0.0,17.12,3.19,10.15,39.36,98.09,3.89
2024/10/12 20:00:00,0.0,15.67,3.71,9.69,44.79,98.16,4.04
2024/10/12 21:00:00,0.0,14.84,4.31,9.58,49.21,98.2,4.04
2024/10/12 22:00:00,0.0,14.38,4.74,9.56,52.25,98.25,3.84
2024/10/12 23:00:00,0.0,13.34,4.72,9.03,55.83,98.28,3.35
2024/10/13 00:00:00,0.0,11.74,4.03,7.89,59.05,98.28,3.32
2024/10/13 01:00:00,0.0,10.25,3.67,6.96,63.54,98.24,3.34
2024/10/13 02:00:00,0.0,9.45,3.68,6.57,67.16,98.21,3.16
2024/10/13 03:00:00,0.0,8.91,3.73,6.32,69.91,98.2,3.26
2024/10/13 04:00:00,0.0,8.46,3.8,6.13,72.37,98.21,2.99
2024/10/13 05:00:00,12.77,7.91,3.94,5.92,75.89,98.25,2.53
2024/10/13 06:00:00,181.32,9.02,4.24,6.63,71.78,98.29,3.14
2024/10/13 07:00:00,412.55,11.95,4.5,8.23,60.16,98.31,3.42
2024/10/13 08:00:00,629.6,15.28,4.08,9.68,47.08,98.3,3.42
2024/10/13 09:00:00,807.3,18.6,2.57,10.58,34.31,98.25,3.07
2024/10/13 10:00:00,935.47,21.49,0.83,11.16,25.29,98.16,2.64
2024/10/13 11:00:00,987.72,23.41,0.78,12.1,22.43,98.07,2.48
2024/10/13 12:00:00,969.58,24.64,1.5,13.07,21.92,97.97,2.58
2024/10/13 13:00:00,884.28,25.33,2.06,13.7,21.89,97.87,2.62
2024/10/13 14:00:00,739.08,25.53,2.49,14.01,22.33,97.77,2.48
2024/10/13 15:00:00,493.12,25.27,2.91,14.09,23.34,97.7,2.25
2024/10/13 16:00:00,296.1,24.54,3.1,13.82,24.73,97.68,1.99
2024/10/13 17:00:00,106.32,22.89,4.99,13.94,31.45,97.69,1.18
2024/10/13 18:00:00,0.0,19.91,5.65,12.78,39.57,97.72,0.76
2024/10/13 19:00:00,0.0,18.76,5.11,11.93,40.93,97.74,0.94
2024/10/13 20:00:00,0.0,17.35,5.63,11.49,46.23,97.76,1.15
2024/10/13 21:00:00,0.0,16.26,6.59,11.43,52.83,97.75,1.19
2024/10/13 22:00:00,0.0,16.42,7.77,12.1,56.53,97.72,1.37
2024/10/13 23:00:00,0.0,16.3,8.75,12.52,60.8,97.68,1.55
2024/10/14 00:00:00,0.0,16.01,9.38,12.7,64.66,97.65,1.56
2024/10/14 01:00:00,0.0,15.87,9.73,12.8,66.77,97.63,1.6
2024/10/14 02:00:00,0.0,16.08,9.94,13.01,66.8,97.6,1.84
2024/10/14 03:00:00,0.0,16.05,10.14,13.1,67.85,97.58,2.07
2024/10/14 04:00:00,0.0,15.81,10.35,13.08,69.85,97.57,2.14
2024/10/14 05:00:00,8.6,15.14,10.59,12.87,74.1,97.6,1.88
2024/10/14 06:00:00,100.9,15.83,10.96,13.4,72.66,97.65,2.7
2024/10/14 07:00:00,249.4,17.47,11.83,14.65,69.4,97.72,3.19
2024/10/14 08:00:00,399.98,19.32,13.23,16.27,67.71,97.74,3.53
2024/10/14 09:00:00,548.05,21.42,14.03,17.73,62.62,97.72,3.83
2024/10/14 10:00:00,717.92,21.7,14.42,18.06,63.2,97.68,3.5
2024/10/14 11:00:00,824.08,21.24,14.96,18.1,67.31,97.63,3.03
2024/10/14 12:00:00,580.65,21.15,15.05,18.1,68.03,97.6,2.49
2024/10/14 13:00:00,475.67,21.62,14.54,18.08,63.97,97.55,1.8
2024/10/14 14:00:00,358.83,22.04,13.33,17.68,57.7,97.5,1.08
2024/10/14 15:00:00,280.23,22.09,12.0,17.05,52.73,97.47,0.98
2024/10/14 16:00:00,154.68,22.26,11.65,16.96,51.03,97.46,1.41
2024/10/14 17:00:00,56.35,21.26,12.1,16.68,55.93,97.51,1.79
2024/10/14 18:00:00,0.0,17.72,13.21,15.46,74.79,97.57,1.4
2024/10/14 19:00:00,0.0,16.41,14.18,15.29,86.56,97.65,1.78
2024/10/14 20:00:00,0.0,15.66,14.53,15.1,92.89,97.72,1.71
2024/10/14 21:00:00,0.0,14.91,14.5,14.7,97.22,97.74,1.52
2024/10/14 22:00:00,0.0,14.32,14.34,14.33,99.95,97.74,1.56
2024/10/14 23:00:00,0.0,13.99,14.09,14.04,100.0,97.73,2.21
2024/10/15 00:00:00,0.0,13.53,13.31,13.42,98.49,97.72,3.05
2024/10/15 01:00:00,0.0,12.72,12.21,12.46,96.68,97.75,3.41
2024/10/15 02:00:00,0.0,12.0,11.31,11.65,95.53,97.78,3.6
2024/10/15 03:00:00,0.0,11.51,10.68,11.1,94.58,97.81,3.76
2024/10/15 04:00:00,0.0,11.23,10.29,10.76,93.94,97.85,3.83
2024/10/15 05:00:00,8.95,11.08,10.05,10.57,93.27,97.9,3.77
2024/10/15 06:00:00,110.53,11.89,10.09,10.99,88.58,97.97,4.07
2024/10/15 07:00:00,258.3,14.56,10.46,12.51,76.34,98.04,4.59
2024/10/15 08:00:00,458.33,18.03,10.54,14.29,61.44,98.08,4.68
2024/10/15 09:00:00,590.03,20.99,10.46,15.73,50.85,98.06,4.22
2024/10/15 10:00:00,640.12,23.05,10.08,16.57,43.71,97.99,3.63
2024/10/15 11:00:00,601.78,24.42,9.77,17.1,39.45,97.9,3.18
2024/10/15 12:00:00,567.55,25.0,9.51,17.26,37.43,97.82,2.82
2024/10/15 13:00:00,417.15,24.93,9.3,17.11,37.06,97.74,2.52
2024/10/15 14:00:00,453.02,24.74,9.05,16.89,36.86,97.66,2.25
2024/10/15 15:00:00,424.6,24.36,8.76,16.56,36.98,97.62,2.12
2024/10/15 16:00:00,249.35,23.5,8.38,15.94,37.96,97.59,2.3
2024/10/15 17:00:00,88.8,22.39,8.89,15.64,42.1,97.61,1.87
2024/10/15 18:00:00,0.0,20.0,9.38,14.69,50.52,97.69,1.22
2024/10/15 19:00:00,0.0,19.22,9.46,14.34,53.28,97.76,2.19
2024/10/15 20:00:00,0.0,18.03,10.19,14.11,60.14,97.8,3.36
2024/10/15 21:00:00,0.0,16.79,10.94,13.86,68.3,97.82,3.63
2024/10/15 22:00:00,0.0,15.79,11.22,13.5,74.13,97.85,3.76
2024/10/15 23:00:00,0.0,14.74,11.1,12.92,78.75,97.85,3.47
2024/10/16 00:00:00,0.0,13.76,10.86,12.31,82.6,97.83,2.97
2024/10/16 01:00:00,0.0,12.92,10.65,11.79,85.96,97.78,2.57
2024/10/16 02:00:00,0.0,12.42,10.34,11.38,87.0,97.79,2.27
2024/10/16 03:00:00,0.0,12.23,10.12,11.17,86.79,97.8,2.23
2024/10/16 04:00:00,0.0,12.04,9.98,11.01,87.13,97.82,2.19
2024/10/16 05:00:00,7.97,11.9,9.88,10.89,87.3,97.86,2.2
2024/10/16 06:00:00,78.68,12.13,10.0,11.07,86.69,97.9,2.46
2024/10/16 07:00:00,177.8,13.2,10.3,11.75,82.47,97.93,2.49
2024/10/16 08:00:00,307.4,15.19,10.38,12.79,72.86,97.94,2.53
2024/10/16 09:00:00,403.1,17.45,10.4,13.93,63.15,97.92,2.35
2024/10/16 10:00:00,512.08,19.42,10.34,14.88,55.57,97.86,1.96
2024/10/16 11:00:00,673.65,20.33,10.51,15.42,53.14,97.79,1.81
2024/10/16 12:00:00,694.65,20.83,10.71,15.77,52.24,97.71,1.91
2024/10/16 13:00:00,629.97,20.79,10.86,15.82,52.9,97.63,2.19
2024/10/16 14:00:00,449.2,20.66,11.04,15.85,53.92,97.56,2.4
2024/10/16 15:00:00,374.42,20.62,11.21,15.92,54.68,97.54,2.4
2024/10/16 16:00:00,209.2,20.16,11.29,15.72,56.6,97.56,2.24
2024/10/16 17:00:00,78.35,19.28,11.43,15.36,60.34,97.58,1.99
2024/10/16 18:00:00,0.0,17.19,11.78,14.49,70.4,97.6,1.02
2024/10/16 19:00:00,0.0,15.52,11.83,13.68,78.51,97.63,1.0
2024/10/16 20:00:00,0.0,14.59,11.85,13.22,83.48,97.67,1.1
2024/10/16 21:00:00,0.0,13.89,11.86,12.88,87.36,97.68,1.16
2024/10/16 22:00:00,0.0,13.32,11.85,12.58,90.65,97.67,1.23
2024/10/16 23:00:00,0.0,12.77,11.82,12.3,93.73,97.63,1.27
2024/10/17 00:00:00,0.0,12.19,11.73,11.96,96.89,97.59,1.3
2024/10/17 01:00:00,0.0,11.73,11.62,11.67,99.16,97.55,1.32
2024/10/17 02:00:00,0.0,11.21,11.47,11.34,100.0,97.53,1.29
2024/10/17 03:00:00,0.0,10.65,11.26,10.96,100.0,97.52,1.28
2024/10/17 04:00:00,0.0,10.34,11.03,10.69,100.0,97.5,1.42
2024/10/17 05:00:00,13.25,10.11,10.8,10.45,100.0,97.5,1.5
2024/10/17 06:00:00,166.15,12.16,10.85,11.5,91.59,97.57,2.44
2024/10/17 07:00:00,387.9,14.86,11.27,13.07,78.94,97.59,2.44
2024/10/17 08:00:00,608.22,19.23,11.61,15.42,61.19,97.63,2.19
2024/10/17 09:00:00,781.12,21.87,11.47,16.67,51.5,97.6,2.04
2024/10/17 10:00:00,878.45,24.47,10.54,17.5,41.41,97.55,1.78
2024/10/17 11:00:00,902.53,26.52,9.63,18.08,34.47,97.43,2.18
2024/10/17 12:00:00,936.1,27.93,9.17,18.55,30.76,97.33,2.35
2024/10/17 13:00:00,849.67,28.68,8.79,18.73,28.71,97.23,2.57
2024/10/17 14:00:00,675.22,29.18,8.82,19.0,27.96,97.21,2.51
2024/10/17 15:00:00,430.58,29.12,8.89,19.01,28.18,97.23,2.38
2024/10/17 16:00:00,235.9,28.42,9.17,18.79,29.9,97.22,2.06
2024/10/17 17:00:00,86.57,25.52,11.74,18.63,42.35,97.19,0.79
2024/10/17 18:00:00,0.0,22.85,11.18,17.01,47.75,97.15,0.9
2024/10/17 19:00:00,0.0,21.57,11.14,16.36,51.42,97.11,1.19
2024/10/17 20:00:00,0.0,20.89,11.93,16.41,56.39,97.17,1.43
2024/10/17 21:00:00,0.0,20.6,13.0,16.8,61.62,97.29,1.67
2024/10/17 22:00:00,0.0,19.5,14.1,16.8,70.85,97.36,1.86
2024/10/17 23:00:00,0.0,18.54,14.67,16.6,78.06,97.29,1.61
2024/10/18 00:00:00,0.0,18.27,14.53,16.4,78.69,97.14,1.95
2024/10/18 01:00:00,0.0,17.95,14.21,16.08,78.65,97.06,2.27
2024/10/18 02:00:00,0.0,17.62,13.88,15.75,78.63,96.97,2.37
2024/10/18 03:00:00,0.0,17.05,13.6,15.32,79.97,96.93,2.28
2024/10/18 04:00:00,0.0,16.21,13.2,14.71,82.23,96.88,2.77
2024/10/18 05:00:00,5.22,16.02,12.85,14.43,81.34,96.85,3.55
2024/10/18 06:00:00,54.97,17.29,12.94,15.11,75.43,96.85,3.84
2024/10/18 07:00:00,134.38,19.56,13.36,16.46,67.3,96.83,4.06
2024/10/18 08:00:00,226.38,20.95,13.24,17.1,61.27,96.85,5.19
2024/10/18 09:00:00,219.2,20.76,13.33,17.05,62.3,96.84,5.64
2024/10/18 10:00:00,459.6,21.05,13.69,17.37,62.69,96.76,5.72
2024/10/18 11:00:00,490.38,21.8,14.32,18.06,62.4,96.66,5.87
2024/10/18 12:00:00,246.9,23.18,14.61,18.89,58.49,96.53,5.91
2024/10/18 13:00:00,449.48,25.05,15.04,20.04,53.76,96.43,5.81
2024/10/18 14:00:00,264.05,25.4,15.73,20.57,55.04,96.32,5.3
2024/10/18 15:00:00,219.77,24.5,16.93,20.71,62.72,96.3,4.29
2024/10/18 16:00:00,133.07,23.68,17.91,20.79,70.0,96.31,3.44
2024/10/18 17:00:00,49.22,22.76,17.9,20.33,73.92,96.34,3.18
2024/10/18 18:00:00,2.42,20.78,16.21,18.5,75.08,96.4,3.11
2024/10/18 19:00:00,0.0,18.95,13.77,16.36,71.95,96.47,3.36
2024/10/18 20:00:00,0.0,17.24,12.4,14.82,73.16,96.54,2.93
2024/10/18 21:00:00,0.0,16.2,12.04,14.12,76.21,96.61,3.12
2024/10/18 22:00:00,0.0,15.31,12.09,13.7,80.99,96.65,3.17
2024/10/18 23:00:00,0.0,14.53,12.45,13.49,87.22,96.67,3.06
2024/10/19 00:00:00,0.0,14.03,12.98,13.51,93.25,96.67,3.09
2024/10/19 01:00:00,0.0,14.04,13.33,13.68,95.38,96.66,3.56
2024/10/19 02:00:00,0.0,14.09,13.42,13.76,95.57,96.67,3.89
2024/10/19 03:00:00,0.0,13.92,13.27,13.6,95.69,96.7,3.95
2024/10/19 04:00:00,0.0,13.71,13.08,13.4,95.77,96.74,3.9
2024/10/19 05:00:00,9.0,13.37,12.76,13.07,95.89,96.81,3.97
2024/10/19 06:00:00,54.67,13.32,12.56,12.94,94.99,96.91,4.09
2024/10/19 07:00:00,122.03,13.85,12.63,13.24,92.24,97.0,4.54
2024/10/19 08:00:00,170.12,15.12,12.99,14.05,87.0,97.07,4.48
2024/10/19 09:00:00,306.9,17.03,13.33,15.18,78.73,97.13,4.12
2024/10/19 10:00:00,457.95,19.93,13.28,16.61,65.44,97.12,3.85
2024/10/19 11:00:00,588.22,22.44,12.98,17.71,54.94,97.09,3.83
2024/10/19 12:00:00,625.47,23.99,12.55,18.27,48.67,97.05,4.08
2024/10/19 13:00:00,603.38,24.91,11.8,18.35,43.84,97.02,4.36
2024/10/19 14:00:00,454.3,25.18,10.87,18.02,40.54,97.02,4.64
2024/10/19 15:00:00,448.27,24.92,10.09,17.51,39.08,97.06,4.68
2024/10/19 16:00:00,253.4,24.09,9.57,16.83,39.71,97.12,4.52
2024/10/19 17:00:00,106.38,22.64,9.63,16.14,43.49,97.2,3.85
2024/10/19 18:00:00,4.4,19.34,9.96,14.65,54.49,97.29,2.04
2024/10/19 19:00:00,0.0,17.43,9.85,13.64,60.94,97.38,1.98
2024/10/19 20:00:00,0.0,16.79,9.73,13.26,63.02,97.46,2.35
2024/10/19 21:00:00,0.0,16.04,9.55,12.79,65.21,97.51,2.54
2024/10/19 22:00:00,0.0,15.06,9.2,12.13,67.9,97.52,2.31
2024/10/19 23:00:00,0.0,14.2,8.75,11.48,69.67,97.52,2.16
2024/10/20 00:00:00,0.0,13.69,8.46,11.08,70.63,97.52,2.19
