REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,ALLSKY_SFC_SW_DWN,T2M,T2MDEW,T2MWET,RH2M,PS,WS2M
NSW1,2024-08-28 08:00:00,7371.46,-35.99,114.47,10.19,6.2,8.2,76.11,97.21,3.68
NSW1,2024-08-28 09:00:00,6294.31,-43.04,271.92,12.75,6.66,9.7,66.28,97.28,3.56
NSW1,2024-08-28 10:00:00,5379.59,-46.16,436.33,16.32,5.54,10.93,48.78,97.28,4.62
NSW1,2024-08-28 11:00:00,4997.44,-55.01,560.08,18.46,6.43,12.45,45.36,97.25,5.14
NSW1,2024-08-28 12:00:00,4686.35,-50.0,578.95,19.69,7.87,13.78,46.31,97.19,5.49
NSW1,2024-08-28 13:00:00,4835.1,-49.13,580.38,20.27,8.63,14.45,47.05,97.1,5.94
NSW1,2024-08-28 14:00:00,5371.9,-40.72,548.38,20.47,8.88,14.67,47.22,97.07,6.46
NSW1,2024-08-28 15:00:00,6082.54,-16.94,465.92,20.4,8.75,14.58,47.02,97.03,6.72
NSW1,2024-08-28 16:00:00,7198.65,75.8,314.27,19.63,7.67,13.65,45.87,97.03,6.43
NSW1,2024-08-28 17:00:00,8248.43,98.8,146.23,18.21,5.86,12.04,44.3,97.07,5.5
NSW1,2024-08-28 18:00:00,9114.83,130.96,15.88,16.16,4.96,10.56,47.36,97.16,4.44
NSW1,2024-08-28 19:00:00,8906.04,82.68,0.0,14.22,4.79,9.5,52.94,97.26,3.91
NSW1,2024-08-28 20:00:00,8503.54,76.0,0.0,13.44,5.09,9.27,56.86,97.36,3.54
NSW1,2024-08-28 21:00:00,8060.37,61.1,0.0,13.01,5.56,9.29,60.39,97.43,3.0
NSW1,2024-08-28 22:00:00,7685.88,71.1,0.0,11.99,5.94,8.96,66.36,97.44,1.88
NSW1,2024-08-28 23:00:00,7542.36,76.0,0.0,9.75,5.85,7.8,76.5,97.43,1.39
NSW1,2024-08-29 00:00:00,7276.19,67.64,0.0,8.45,5.59,7.02,81.96,97.42,1.38
NSW1,2024-08-29 01:00:00,7110.88,71.81,0.0,7.67,5.1,6.38,83.63,97.45,1.5
NSW1,2024-08-29 02:00:00,6724.82,57.0,0.0,6.93,4.34,5.64,83.46,97.45,1.54
NSW1,2024-08-29 03:00:00,6376.44,57.0,0.0,6.22,3.84,5.03,84.52,97.44,1.55
NSW1,2024-08-29 04:00:00,6205.36,57.0,0.0,5.66,3.74,4.7,87.36,97.46,1.56
NSW1,2024-08-29 05:00:00,6381.25,76.72,0.0,5.0,3.79,4.39,91.68,97.49,1.49
NSW1,2024-08-29 06:00:00,7021.05,104.89,0.0,4.39,3.89,4.14,96.28,97.54,1.33
NSW1,2024-08-29 07:00:00,7796.86,90.94,9.48,4.0,4.02,4.01,99.95,97.58,1.17
NSW1,2024-08-29 08:00:00,7061.38,-15.0,154.52,6.6,4.37,5.48,85.51,97.61,1.89
NSW1,2024-08-29 09:00:00,6218.77,8.91,355.52,9.52,4.48,7.0,70.64,97.63,2.3
NSW1,2024-08-29 10:00:00,5143.93,-15.0,533.5,12.2,3.92,8.06,56.78,97.61,3.1
NSW1,2024-08-29 11:00:00,4747.17,-55.01,666.8,13.88,3.95,8.92,51.04,97.55,2.92
NSW1,2024-08-29 12:00:00,4417.72,-55.01,735.85,15.28,4.19,9.74,47.4,97.49,2.94
NSW1,2024-08-29 13:00:00,4522.11,-45.02,744.47,16.35,4.4,10.38,44.89,97.39,3.02
NSW1,2024-08-29 14:00:00,4897.03,-45.02,686.12,16.99,4.49,10.74,43.38,97.3,3.25
NSW1,2024-08-29 15:00:00,5659.7,-46.29,566.22,17.26,4.44,10.85,42.54,97.23,3.35
NSW1,2024-08-29 16:00:00,6830.1,-30.51,399.75,17.01,4.4,10.71,43.04,97.19,3.41
NSW1,2024-08-29 17:00:00,8131.63,126.67,203.32,16.08,4.43,10.26,45.83,97.18,2.97
NSW1,2024-08-29 18:00:00,9115.59,445.0,27.0,12.44,4.74,8.59,59.31,97.19,1.3
NSW1,2024-08-29 19:00:00,9055.05,76.0,0.0,10.16,3.94,7.05,65.25,97.2,1.22
NSW1,2024-08-29 20:00:00,8571.1,87.5,0.0,9.31,3.67,6.49,67.63,97.21,1.24
NSW1,2024-08-29 21:00:00,8305.34,74.99,0.0,8.58,3.37,5.98,69.65,97.2,1.3
NSW1,2024-08-29 22:00:00,7802.88,75.8,0.0,7.98,3.11,5.54,71.22,97.16,1.38
NSW1,2024-08-29 23:00:00,7657.3,75.8,0.0,7.55,2.95,5.25,72.55,97.11,1.51
NSW1,2024-08-30 00:00:00,7319.51,57.0,0.0,7.37,2.89,5.13,73.1,97.05,1.73
NSW1,2024-08-30 01:00:00,7122.72,57.0,0.0,7.04,2.88,4.96,74.73,96.99,1.83
NSW1,2024-08-30 02:00:00,6762.91,57.0,0.0,6.71,2.9,4.81,76.55,96.92,1.85
NSW1,2024-08-30 03:00:00,6452.48,58.86,0.0,6.73,3.0,4.86,76.99,96.82,2.1
NSW1,2024-08-30 04:00:00,6410.59,75.8,0.0,7.25,3.12,5.18,74.97,96.72,2.79
NSW1,2024-08-30 05:00:00,6575.1,56.98,0.0,7.86,3.13,5.49,71.84,96.62,3.62
NSW1,2024-08-30 06:00:00,7215.42,104.34,0.0,8.05,3.07,5.56,70.71,96.53,4.08
NSW1,2024-08-30 07:00:00,7724.63,51.41,7.95,8.33,2.97,5.65,68.76,96.46,4.5
NSW1,2024-08-30 08:00:00,7135.79,-20.72,90.4,9.9,3.28,6.59,63.22,96.44,4.67
NSW1,2024-08-30 09:00:00,6094.86,-44.99,183.77,12.82,4.43,8.62,56.59,96.47,4.2
NSW1,2024-08-30 10:00:00,5521.25,-48.76,293.27,16.66,5.82,11.24,48.63,96.46,4.96
NSW1,2024-08-30 11:00:00,4939.19,-57.56,437.5,20.2,6.76,13.48,41.53,96.43,6.46
NSW1,2024-08-30 12:00:00,4769.0,-58.22,508.88,22.11,7.27,14.69,38.24,96.37,6.36
NSW1,2024-08-30 13:00:00,4881.94,-52.04,558.7,22.68,7.29,14.98,37.01,96.27,6.26
NSW1,2024-08-30 14:00:00,5337.21,-44.33,555.25,22.93,7.77,15.35,37.69,96.19,6.23
NSW1,2024-08-30 15:00:00,6253.63,-36.34,446.95,22.6,8.46,15.53,40.33,96.14,5.94
NSW1,2024-08-30 16:00:00,7371.34,101.67,317.62,22.04,9.24,15.64,43.98,96.14,5.57
NSW1,2024-08-30 17:00:00,8402.03,132.4,167.48,20.92,9.98,15.45,49.46,96.15,4.61
NSW1,2024-08-30 18:00:00,8991.04,104.59,23.5,18.32,10.33,14.33,59.54,96.21,3.1
NSW1,2024-08-30 19:00:00,8509.2,37.0,0.0,17.11,10.47,13.79,64.85,96.26,3.1
NSW1,2024-08-30 20:00:00,8060.71,36.0,0.0,16.86,10.61,13.73,66.48,96.32,3.29
NSW1,2024-08-30 21:00:00,7828.6,37.0,0.0,16.1,10.3,13.2,68.38,96.35,3.37
NSW1,2024-08-30 22:00:00,7364.31,57.0,0.0,15.09,9.29,12.19,68.14,96.38,3.35
NSW1,2024-08-30 23:00:00,7394.62,87.5,0.0,14.17,8.08,11.12,66.63,96.4,3.49
NSW1,2024-08-31 00:00:00,7207.89,76.0,0.0,12.93,7.19,10.06,68.04,96.44,3.68
NSW1,2024-08-31 01:00:00,6862.36,74.99,0.0,11.84,6.49,9.17,69.58,96.49,3.45
NSW1,2024-08-31 02:00:00,6488.35,37.0,0.0,10.33,5.98,8.15,74.28,96.57,2.74
NSW1,2024-08-31 03:00:00,6083.54,35.88,0.0,9.87,5.08,7.48,71.96,96.62,3.3
NSW1,2024-08-31 04:00:00,6032.36,34.21,0.0,8.75,4.76,6.76,75.87,96.67,2.76
NSW1,2024-08-31 05:00:00,5991.66,35.88,0.0,7.66,4.62,6.14,80.86,96.73,2.38
NSW1,2024-08-31 06:00:00,6283.73,53.87,0.0,6.55,4.53,5.54,86.69,96.8,2.01
NSW1,2024-08-31 07:00:00,6441.51,-20.89,12.98,5.96,4.5,5.23,90.19,96.87,1.84
NSW1,2024-08-31 08:00:00,5826.98,-49.38,161.68,8.34,4.7,6.52,77.67,96.95,3.14
NSW1,2024-08-31 09:00:00,5033.33,-50.0,341.35,11.58,5.04,8.31,64.02,97.02,4.01
NSW1,2024-08-31 10:00:00,4408.07,-53.66,494.75,13.94,5.11,9.52,55.16,97.05,4.82
NSW1,2024-08-31 11:00:00,3917.21,-54.18,590.25,15.31,4.35,9.83,47.81,97.05,5.1
NSW1,2024-08-31 12:00:00,3744.24,-52.77,667.67,16.33,3.87,10.1,43.36,97.03,5.22
NSW1,2024-08-31 13:00:00,3899.74,-48.76,694.25,17.06,3.62,10.34,40.67,97.0,5.34
NSW1,2024-08-31 14:00:00,4200.95,-45.02,648.17,17.5,3.53,10.52,39.3,96.96,5.46
NSW1,2024-08-31 15:00:00,4990.17,-39.73,535.83,17.61,3.56,10.58,39.1,96.95,5.41
NSW1,2024-08-31 16:00:00,6139.78,31.84,371.08,17.24,3.58,10.41,40.11,96.96,5.23
NSW1,2024-08-31 17:00:00,7421.99,-44.99,189.77,16.26,3.66,9.96,42.87,97.0,4.6
NSW1,2024-08-31 18:00:00,8030.06,37.0,27.35,13.55,3.93,8.74,52.09,97.06,2.7
NSW1,2024-08-31 19:00:00,8004.36,10.01,0.0,11.01,3.76,7.39,60.77,97.12,1.96
NSW1,2024-08-31 20:00:00,7643.69,37.0,0.0,10.14,3.63,6.89,63.82,97.17,1.86
NSW1,2024-08-31 21:00:00,7552.62,57.0,0.0,9.43,3.41,6.42,65.9,97.21,1.87
NSW1,2024-08-31 22:00:00,7227.46,36.27,0.0,8.84,3.16,6.0,67.37,97.24,1.93
NSW1,2024-08-31 23:00:00,7170.5,57.0,0.0,8.22,2.93,5.57,69.12,97.24,1.93
NSW1,2024-09-01 00:00:00,6943.63,56.0,0.0,7.58,2.75,5.17,71.3,97.22,1.85
NSW1,2024-09-01 01:00:00,6769.16,57.0,0.0,6.99,2.61,4.8,73.61,97.22,1.8
NSW1,2024-09-01 02:00:00,6269.24,-45.01,0.0,6.45,2.49,4.47,75.75,97.21,1.71
NSW1,2024-09-01 03:00:00,6058.87,35.88,0.0,5.96,2.34,4.15,77.5,97.18,1.6
NSW1,2024-09-01 04:00:00,5901.36,46.43,0.0,5.54,2.2,3.87,78.92,97.17,1.49
NSW1,2024-09-01 05:00:00,5880.51,35.88,0.0,5.18,2.1,3.64,80.23,97.18,1.39
NSW1,2024-09-01 06:00:00,6139.85,56.98,0.0,4.83,2.06,3.45,82.06,97.21,1.31
NSW1,2024-09-01 07:00:00,6193.07,47.88,12.7,4.68,2.08,3.38,83.16,97.28,1.26
NSW1,2024-09-01 08:00:00,5452.05,-45.02,167.73,7.91,2.39,5.15,68.05,97.36,2.25
NSW1,2024-09-01 09:00:00,4742.01,-45.22,371.3,10.8,2.89,6.85,57.97,97.41,2.6
NSW1,2024-09-01 10:00:00,4069.98,-49.13,548.95,15.09,4.0,9.55,47.42,97.44,3.53
NSW1,2024-09-01 11:00:00,3769.2,-50.0,679.28,17.84,4.67,11.26,41.63,97.44,4.78
NSW1,2024-09-01 12:00:00,3573.66,-50.0,751.15,18.93,4.99,11.96,39.79,97.4,5.0
NSW1,2024-09-01 13:00:00,3493.35,-57.01,759.22,19.68,5.0,12.34,38.01,97.31,5.07
NSW1,2024-09-01 14:00:00,3992.72,-49.0,701.62,20.2,4.9,12.55,36.5,97.22,5.2
NSW1,2024-09-01 15:00:00,4925.92,-45.22,584.12,20.41,4.97,12.69,36.27,97.15,5.18
NSW1,2024-09-01 16:00:00,5972.76,-45.01,415.73,20.13,5.07,12.6,37.15,97.12,4.85
NSW1,2024-09-01 17:00:00,7265.76,74.99,215.0,19.02,5.51,12.27,41.06,97.09,3.68
NSW1,2024-09-01 18:00:00,8076.35,61.55,30.45,15.03,5.76,10.4,53.78,97.09,1.71
NSW1,2024-09-01 19:00:00,8128.79,61.55,0.0,12.63,5.13,8.88,60.12,97.11,1.62
NSW1,2024-09-01 20:00:00,7858.34,57.0,0.0,12.01,5.0,8.51,62.1,97.15,1.76
NSW1,2024-09-01 21:00:00,7493.49,-39.89,0.0,11.57,4.8,8.18,63.04,97.19,2.0
NSW1,2024-09-01 22:00:00,7186.22,35.88,0.0,11.16,4.52,7.84,63.49,97.19,2.23
NSW1,2024-09-01 23:00:00,7031.23,57.0,0.0,10.65,4.15,7.4,63.98,97.17,2.38
NSW1,2024-09-02 00:00:00,6815.1,58.12,0.0,10.16,3.77,6.96,64.46,97.14,2.54
NSW1,2024-09-02 01:00:00,6639.1,57.0,0.0,9.69,3.52,6.61,65.2,97.09,2.75
NSW1,2024-09-02 02:00:00,6247.69,56.98,0.0,9.48,3.28,6.38,65.04,97.03,3.29
NSW1,2024-09-02 03:00:00,6118.0,57.0,0.0,9.08,2.97,6.02,65.43,96.97,3.55
NSW1,2024-09-02 04:00:00,6030.97,56.98,0.0,8.53,2.5,5.52,65.66,96.94,3.26
NSW1,2024-09-02 05:00:00,6210.96,103.99,0.0,7.78,2.04,4.91,66.9,96.94,3.02
NSW1,2024-09-02 06:00:00,6876.38,104.89,0.0,7.87,1.52,4.7,64.05,96.99,3.82
NSW1,2024-09-02 07:00:00,7446.4,0.17,10.85,8.82,0.36,4.59,55.19,97.12,4.94
NSW1,2024-09-02 08:00:00,6814.21,-34.24,100.0,9.59,0.53,5.06,53.12,97.25,5.16
NSW1,2024-09-02 09:00:00,6197.87,-40.52,228.65,11.76,2.18,6.97,51.8,97.4,6.21
NSW1,2024-09-02 10:00:00,5227.56,-45.22,341.6,13.02,3.53,8.28,52.41,97.52,7.53
NSW1,2024-09-02 11:00:00,4823.52,-46.9,634.67,13.94,0.37,7.15,39.5,97.58,7.75
NSW1,2024-09-02 12:00:00,4595.11,-46.9,765.65,14.48,-1.85,6.32,32.28,97.62,7.81
NSW1,2024-09-02 13:00:00,4622.65,-45.75,711.7,14.9,-2.84,6.03,29.12,97.65,7.8
NSW1,2024-09-02 14:00:00,4999.17,-45.22,638.53,15.09,-3.09,6.0,28.22,97.66,7.59
NSW1,2024-09-02 15:00:00,5753.7,-11.26,574.05,15.06,-2.79,6.14,28.93,97.69,7.27
NSW1,2024-09-02 16:00:00,6770.11,-15.24,391.67,14.66,-2.52,6.07,30.26,97.76,6.97
NSW1,2024-09-02 17:00:00,8054.62,72.96,209.77,13.77,-2.38,5.7,32.49,97.85,6.38
NSW1,2024-09-02 18:00:00,9106.48,84.48,33.7,12.01,-2.27,4.87,36.73,97.97,5.13
NSW1,2024-09-02 19:00:00,8988.47,74.99,0.0,10.27,-1.96,4.15,42.16,98.09,4.32
NSW1,2024-09-02 20:00:00,8574.95,56.98,0.0,9.38,-1.55,3.92,46.14,98.21,4.2
