REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024-06-19 04:00:00,7647.36,230.97,TRADE
NSW1,2024-06-19 05:00:00,7791.2,291.86,TRADE
NSW1,2024-06-19 06:00:00,8782.16,313.63,TRADE
NSW1,2024-06-19 07:00:00,10578.83,278.12,TRADE
NSW1,2024-06-19 08:00:00,10958.41,376.18,TRADE
NSW1,2024-06-19 09:00:00,9836.64,76.72,TRADE
NSW1,2024-06-19 10:00:00,8716.24,105.14,TRADE
NSW1,2024-06-19 11:00:00,7714.82,56.99,TRADE
NSW1,2024-06-19 12:00:00,7049.92,56.99,TRADE
NSW1,2024-06-19 13:00:00,6872.54,58.0,TRADE
NSW1,2024-06-19 14:00:00,7137.7,91.72,TRADE
NSW1,2024-06-19 15:00:00,7778.55,45.06,TRADE
NSW1,2024-06-19 16:00:00,9168.52,249.03,TRADE
NSW1,2024-06-19 17:00:00,10816.39,532.6,TRADE
NSW1,2024-06-19 18:00:00,12038.36,536.17,TRADE
NSW1,2024-06-19 19:00:00,11963.73,275.71,TRADE
NSW1,2024-06-19 20:00:00,11512.89,330.61,TRADE
NSW1,2024-06-19 21:00:00,11071.87,299.99,TRADE
NSW1,2024-06-19 22:00:00,10095.67,299.98,TRADE
NSW1,2024-06-19 23:00:00,9345.82,257.21,TRADE
NSW1,2024-06-20 00:00:00,8895.78,258.66,TRADE
NSW1,2024-06-20 01:00:00,8528.69,224.08,TRADE
NSW1,2024-06-20 02:00:00,7993.8,209.07,TRADE
NSW1,2024-06-20 03:00:00,7713.48,238.44,TRADE
NSW1,2024-06-20 04:00:00,7654.44,240.36,TRADE
NSW1,2024-06-20 05:00:00,7967.02,275.76,TRADE
NSW1,2024-06-20 06:00:00,8981.22,291.99,TRADE
NSW1,2024-06-20 07:00:00,10904.25,373.36,TRADE
NSW1,2024-06-20 08:00:00,11405.44,264.4,TRADE
NSW1,2024-06-20 09:00:00,10590.15,304.61,TRADE
NSW1,2024-06-20 10:00:00,9367.8,298.78,TRADE
NSW1,2024-06-20 11:00:00,8831.29,185.88,TRADE
NSW1,2024-06-20 12:00:00,8344.27,272.07,TRADE
NSW1,2024-06-20 13:00:00,7731.32,258.66,TRADE
NSW1,2024-06-20 14:00:00,7929.24,274.41,TRADE
NSW1,2024-06-20 15:00:00,8577.21,299.98,TRADE
NSW1,2024-06-20 16:00:00,9760.62,311.49,TRADE
NSW1,2024-06-20 17:00:00,11153.85,617.57,TRADE
NSW1,2024-06-20 18:00:00,12086.38,735.08,TRADE
NSW1,2024-06-20 19:00:00,11866.65,449.99,TRADE
NSW1,2024-06-20 20:00:00,11545.0,428.53,TRADE
NSW1,2024-06-20 21:00:00,11030.83,329.91,TRADE
NSW1,2024-06-20 22:00:00,10002.97,299.99,TRADE
NSW1,2024-06-20 23:00:00,9367.26,300.26,TRADE
NSW1,2024-06-21 00:00:00,8846.69,299.99,TRADE
NSW1,2024-06-21 01:00:00,8404.26,277.82,TRADE
NSW1,2024-06-21 02:00:00,7892.32,258.66,TRADE
NSW1,2024-06-21 03:00:00,7535.0,283.34,TRADE
NSW1,2024-06-21 04:00:00,7446.22,283.96,TRADE
NSW1,2024-06-21 05:00:00,7752.58,299.98,TRADE
NSW1,2024-06-21 06:00:00,8574.2,319.83,TRADE
NSW1,2024-06-21 07:00:00,10208.76,424.65,TRADE
NSW1,2024-06-21 08:00:00,10748.46,316.79,TRADE
NSW1,2024-06-21 09:00:00,9968.38,287.24,TRADE
NSW1,2024-06-21 10:00:00,9093.66,222.33,TRADE
NSW1,2024-06-21 11:00:00,8217.38,217.72,TRADE
NSW1,2024-06-21 12:00:00,7496.24,56.99,TRADE
NSW1,2024-06-21 13:00:00,7557.02,165.38,TRADE
NSW1,2024-06-21 14:00:00,8146.09,283.96,TRADE
NSW1,2024-06-21 15:00:00,8419.45,275.82,TRADE
NSW1,2024-06-21 16:00:00,9349.79,299.99,TRADE
NSW1,2024-06-21 17:00:00,10678.63,386.11,TRADE
NSW1,2024-06-21 18:00:00,11329.34,406.53,TRADE
NSW1,2024-06-21 19:00:00,11087.33,299.99,TRADE
NSW1,2024-06-21 20:00:00,10781.36,299.99,TRADE
NSW1,2024-06-21 21:00:00,10442.44,310.87,TRADE
NSW1,2024-06-21 22:00:00,9703.49,299.99,TRADE
NSW1,2024-06-21 23:00:00,9290.51,299.98,TRADE
NSW1,2024-06-22 00:00:00,8775.93,280.0,TRADE
NSW1,2024-06-22 01:00:00,8426.92,213.48,TRADE
NSW1,2024-06-22 02:00:00,7822.99,181.88,TRADE
NSW1,2024-06-22 03:00:00,7387.2,139.96,TRADE
NSW1,2024-06-22 04:00:00,7176.61,139.0,TRADE
NSW1,2024-06-22 05:00:00,7357.44,139.0,TRADE
NSW1,2024-06-22 06:00:00,7692.56,139.0,TRADE
NSW1,2024-06-22 07:00:00,8513.96,299.98,TRADE
NSW1,2024-06-22 08:00:00,9379.59,313.93,TRADE
NSW1,2024-06-22 09:00:00,9540.16,298.5,TRADE
NSW1,2024-06-22 10:00:00,9076.14,261.52,TRADE
NSW1,2024-06-22 11:00:00,8610.04,89.69,TRADE
NSW1,2024-06-22 12:00:00,8089.48,105.74,TRADE
NSW1,2024-06-22 13:00:00,8186.23,180.63,TRADE
NSW1,2024-06-22 14:00:00,8314.09,226.53,TRADE
NSW1,2024-06-22 15:00:00,8866.87,247.89,TRADE
NSW1,2024-06-22 16:00:00,9675.15,277.13,TRADE
NSW1,2024-06-22 17:00:00,10610.99,347.7,TRADE
NSW1,2024-06-22 18:00:00,11215.6,381.73,TRADE
NSW1,2024-06-22 19:00:00,10881.08,318.45,TRADE
NSW1,2024-06-22 20:00:00,10472.35,299.99,TRADE
NSW1,2024-06-22 21:00:00,10201.59,286.95,TRADE
NSW1,2024-06-22 22:00:00,9609.97,258.96,TRADE
NSW1,2024-06-22 23:00:00,9064.2,261.41,TRADE
NSW1,2024-06-23 00:00:00,8692.27,299.98,TRADE
NSW1,2024-06-23 01:00:00,8220.41,235.75,TRADE
NSW1,2024-06-23 02:00:00,7657.14,129.88,TRADE
NSW1,2024-06-23 03:00:00,7313.6,139.0,TRADE
NSW1,2024-06-23 04:00:00,7204.82,240.53,TRADE
NSW1,2024-06-23 05:00:00,7238.11,258.66,TRADE
NSW1,2024-06-23 06:00:00,7499.01,299.98,TRADE
NSW1,2024-06-23 07:00:00,8072.29,299.98,TRADE
NSW1,2024-06-23 08:00:00,8630.86,149.96,TRADE
NSW1,2024-06-23 09:00:00,8496.83,60.0,TRADE
NSW1,2024-06-23 10:00:00,7823.36,85.0,TRADE
NSW1,2024-06-23 11:00:00,7686.54,105.74,TRADE
NSW1,2024-06-23 12:00:00,7474.25,193.87,TRADE
NSW1,2024-06-23 13:00:00,7229.37,105.74,TRADE
NSW1,2024-06-23 14:00:00,7372.04,76.72,TRADE
NSW1,2024-06-23 15:00:00,7949.28,85.0,TRADE
NSW1,2024-06-23 16:00:00,8759.93,299.99,TRADE
NSW1,2024-06-23 17:00:00,10187.74,342.84,TRADE
NSW1,2024-06-23 18:00:00,11084.83,449.99,TRADE
NSW1,2024-06-23 19:00:00,10924.73,387.63,TRADE
NSW1,2024-06-23 20:00:00,10609.24,321.29,TRADE
NSW1,2024-06-23 21:00:00,10177.04,279.65,TRADE
NSW1,2024-06-23 22:00:00,9407.67,228.49,TRADE
NSW1,2024-06-23 23:00:00,8852.49,120.33,TRADE
NSW1,2024-06-24 00:00:00,8378.05,160.66,TRADE
NSW1,2024-06-24 01:00:00,8032.13,86.12,TRADE
NSW1,2024-06-24 02:00:00,7713.28,76.5,TRADE
NSW1,2024-06-24 03:00:00,7437.15,85.0,TRADE
NSW1,2024-06-24 04:00:00,7326.65,105.74,TRADE
NSW1,2024-06-24 05:00:00,7654.48,130.02,TRADE
NSW1,2024-06-24 06:00:00,8704.72,299.99,TRADE
NSW1,2024-06-24 07:00:00,10526.08,724.99,TRADE
NSW1,2024-06-24 08:00:00,11153.44,299.99,TRADE
NSW1,2024-06-24 09:00:00,10024.31,252.21,TRADE
NSW1,2024-06-24 10:00:00,8976.47,186.54,TRADE
NSW1,2024-06-24 11:00:00,8130.64,129.26,TRADE
NSW1,2024-06-24 12:00:00,7443.5,54.0,TRADE
NSW1,2024-06-24 13:00:00,7433.65,81.92,TRADE
NSW1,2024-06-24 14:00:00,7551.63,93.67,TRADE
NSW1,2024-06-24 15:00:00,8474.84,242.3,TRADE
NSW1,2024-06-24 16:00:00,9527.56,215.68,TRADE
NSW1,2024-06-24 17:00:00,10923.69,336.41,TRADE
NSW1,2024-06-24 18:00:00,12009.81,345.61,TRADE
NSW1,2024-06-24 19:00:00,11845.94,299.99,TRADE
NSW1,2024-06-24 20:00:00,11370.51,291.19,TRADE
NSW1,2024-06-24 21:00:00,10810.89,224.77,TRADE
NSW1,2024-06-24 22:00:00,9908.98,146.59,TRADE
NSW1,2024-06-24 23:00:00,9183.24,105.76,TRADE
NSW1,2024-06-25 00:00:00,8757.19,105.0,TRADE
NSW1,2024-06-25 01:00:00,8365.48,105.76,TRADE
NSW1,2024-06-25 02:00:00,7910.68,105.0,TRADE
NSW1,2024-06-25 03:00:00,7617.43,103.23,TRADE
NSW1,2024-06-25 04:00:00,7533.83,91.4,TRADE
NSW1,2024-06-25 05:00:00,7993.04,105.76,TRADE
NSW1,2024-06-25 06:00:00,9103.91,105.76,TRADE
NSW1,2024-06-25 07:00:00,10757.95,299.99,TRADE
NSW1,2024-06-25 08:00:00,11339.24,299.99,TRADE
NSW1,2024-06-25 09:00:00,10056.67,61.55,TRADE
NSW1,2024-06-25 10:00:00,8718.69,54.4,TRADE
NSW1,2024-06-25 11:00:00,7781.35,55.15,TRADE
NSW1,2024-06-25 12:00:00,7148.43,21.86,TRADE
NSW1,2024-06-25 13:00:00,6897.35,35.88,TRADE
NSW1,2024-06-25 14:00:00,7179.24,41.03,TRADE
NSW1,2024-06-25 15:00:00,7745.64,63.15,TRADE
NSW1,2024-06-25 16:00:00,9058.08,105.0,TRADE
NSW1,2024-06-25 17:00:00,10550.96,230.14,TRADE
NSW1,2024-06-25 18:00:00,11553.12,299.99,TRADE
NSW1,2024-06-25 19:00:00,11415.62,211.04,TRADE
NSW1,2024-06-25 20:00:00,10954.43,149.96,TRADE
NSW1,2024-06-25 21:00:00,10466.12,145.93,TRADE
NSW1,2024-06-25 22:00:00,9528.56,85.73,TRADE
NSW1,2024-06-25 23:00:00,8898.92,81.68,TRADE
NSW1,2024-06-26 00:00:00,8513.71,61.55,TRADE
NSW1,2024-06-26 01:00:00,8166.53,57.91,TRADE
NSW1,2024-06-26 02:00:00,7718.48,59.07,TRADE
NSW1,2024-06-26 03:00:00,7376.66,47.53,TRADE
NSW1,2024-06-26 04:00:00,7379.59,47.23,TRADE
NSW1,2024-06-26 05:00:00,7590.85,78.02,TRADE
NSW1,2024-06-26 06:00:00,8615.93,86.12,TRADE
NSW1,2024-06-26 07:00:00,10232.86,149.42,TRADE
NSW1,2024-06-26 08:00:00,10676.28,149.96,TRADE
NSW1,2024-06-26 09:00:00,9314.63,34.45,TRADE
NSW1,2024-06-26 10:00:00,8120.37,7.7,TRADE
NSW1,2024-06-26 11:00:00,7079.28,32.28,TRADE
NSW1,2024-06-26 12:00:00,6545.46,9.92,TRADE
NSW1,2024-06-26 13:00:00,6351.06,-2.47,TRADE
NSW1,2024-06-26 14:00:00,6656.66,54.0,TRADE
NSW1,2024-06-26 15:00:00,7395.88,59.23,TRADE
NSW1,2024-06-26 16:00:00,8502.09,102.94,TRADE
NSW1,2024-06-26 17:00:00,9806.23,199.86,TRADE
NSW1,2024-06-26 18:00:00,10743.98,220.49,TRADE
NSW1,2024-06-26 19:00:00,10662.8,204.36,TRADE
NSW1,2024-06-26 20:00:00,10387.57,146.89,TRADE
NSW1,2024-06-26 21:00:00,9923.66,90.46,TRADE
NSW1,2024-06-26 22:00:00,9476.73,105.0,TRADE
NSW1,2024-06-26 23:00:00,8865.3,88.89,TRADE
NSW1,2024-06-27 00:00:00,8434.08,97.45,TRADE
NSW1,2024-06-27 01:00:00,8085.11,81.55,TRADE
NSW1,2024-06-27 02:00:00,7528.7,71.87,TRADE
NSW1,2024-06-27 03:00:00,7247.05,87.5,TRADE
NSW1,2024-06-27 04:00:00,7276.16,104.96,TRADE
NSW1,2024-06-27 05:00:00,7676.32,126.24,TRADE
NSW1,2024-06-27 06:00:00,8572.4,120.0,TRADE
NSW1,2024-06-27 07:00:00,10032.77,258.96,TRADE
NSW1,2024-06-27 08:00:00,10435.27,277.99,TRADE
NSW1,2024-06-27 09:00:00,9231.58,69.1,TRADE
NSW1,2024-06-27 10:00:00,8004.8,76.72,TRADE
NSW1,2024-06-27 11:00:00,7116.05,79.08,TRADE
NSW1,2024-06-27 12:00:00,6412.51,56.7,TRADE
NSW1,2024-06-27 13:00:00,6320.26,66.04,TRADE
NSW1,2024-06-27 14:00:00,6618.68,58.0,TRADE
NSW1,2024-06-27 15:00:00,7299.64,87.89,TRADE
NSW1,2024-06-27 16:00:00,8451.43,57.37,TRADE
NSW1,2024-06-27 17:00:00,9983.69,281.01,TRADE
NSW1,2024-06-27 18:00:00,11042.42,263.88,TRADE
NSW1,2024-06-27 19:00:00,11097.0,209.44,TRADE
NSW1,2024-06-27 20:00:00,10828.26,212.87,TRADE
NSW1,2024-06-27 21:00:00,10453.33,134.73,TRADE
NSW1,2024-06-27 22:00:00,9672.4,116.24,TRADE
NSW1,2024-06-27 23:00:00,9106.46,87.5,TRADE
NSW1,2024-06-28 00:00:00,8620.48,59.21,TRADE
NSW1,2024-06-28 01:00:00,8237.16,76.72,TRADE
NSW1,2024-06-28 02:00:00,7790.69,76.72,TRADE
NSW1,2024-06-28 03:00:00,7527.8,78.0,TRADE
NSW1,2024-06-28 04:00:00,7391.68,61.57,TRADE
NSW1,2024-06-28 05:00:00,7905.35,61.55,TRADE
NSW1,2024-06-28 06:00:00,8844.28,61.55,TRADE
NSW1,2024-06-28 07:00:00,10278.91,154.7,TRADE
NSW1,2024-06-28 08:00:00,10817.59,166.89,TRADE
NSW1,2024-06-28 09:00:00,9561.62,41.88,TRADE
NSW1,2024-06-28 10:00:00,8175.61,58.13,TRADE
NSW1,2024-06-28 11:00:00,7230.53,35.63,TRADE
NSW1,2024-06-28 12:00:00,6599.23,31.94,TRADE
NSW1,2024-06-28 13:00:00,6415.99,-19.49,TRADE
NSW1,2024-06-28 14:00:00,6611.35,33.9,TRADE
NSW1,2024-06-28 15:00:00,7261.96,29.38,TRADE
NSW1,2024-06-28 16:00:00,8517.53,78.0,TRADE
NSW1,2024-06-28 17:00:00,10005.54,194.48,TRADE
NSW1,2024-06-28 18:00:00,10994.42,152.55,TRADE
NSW1,2024-06-28 19:00:00,10807.74,125.79,TRADE
NSW1,2024-06-28 20:00:00,10529.61,105.75,TRADE
NSW1,2024-06-28 21:00:00,10306.85,101.33,TRADE
NSW1,2024-06-28 22:00:00,9739.42,78.01,TRADE
NSW1,2024-06-28 23:00:00,9132.59,61.55,TRADE
NSW1,2024-06-29 00:00:00,8654.92,60.46,TRADE
NSW1,2024-06-29 01:00:00,8320.57,61.55,TRADE
NSW1,2024-06-29 02:00:00,7658.0,52.28,TRADE
NSW1,2024-06-29 03:00:00,7335.88,42.16,TRADE
NSW1,2024-06-29 04:00:00,7278.19,37.72,TRADE
NSW1,2024-06-29 05:00:00,7265.22,42.19,TRADE
NSW1,2024-06-29 06:00:00,7671.92,58.0,TRADE
NSW1,2024-06-29 07:00:00,8463.2,60.08,TRADE
NSW1,2024-06-29 08:00:00,9424.72,76.7,TRADE
NSW1,2024-06-29 09:00:00,9471.28,78.0,TRADE
NSW1,2024-06-29 10:00:00,8308.33,54.0,TRADE
NSW1,2024-06-29 11:00:00,6970.71,35.88,TRADE
NSW1,2024-06-29 12:00:00,7176.62,62.34,TRADE
NSW1,2024-06-29 13:00:00,6284.58,35.88,TRADE
NSW1,2024-06-29 14:00:00,6940.88,62.76,TRADE
NSW1,2024-06-29 15:00:00,7522.98,87.89,TRADE
NSW1,2024-06-29 16:00:00,8325.33,129.47,TRADE
NSW1,2024-06-29 17:00:00,9585.78,132.11,TRADE
NSW1,2024-06-29 18:00:00,10025.88,127.97,TRADE
NSW1,2024-06-29 19:00:00,9856.91,76.72,TRADE
NSW1,2024-06-29 20:00:00,9361.04,105.74,TRADE
NSW1,2024-06-29 21:00:00,9169.46,56.99,TRADE
NSW1,2024-06-29 22:00:00,8709.4,60.84,TRADE
NSW1,2024-06-29 23:00:00,8267.84,54.0,TRADE
NSW1,2024-06-30 00:00:00,7905.84,54.0,TRADE
NSW1,2024-06-30 01:00:00,7700.8,61.55,TRADE
NSW1,2024-06-30 02:00:00,7079.47,54.18,TRADE
NSW1,2024-06-30 03:00:00,6802.29,54.0,TRADE
NSW1,2024-06-30 04:00:00,6758.86,54.0,TRADE
NSW1,2024-06-30 05:00:00,6701.66,42.36,TRADE
NSW1,2024-06-30 06:00:00,6931.0,54.0,TRADE
NSW1,2024-06-30 07:00:00,7355.89,56.99,TRADE
NSW1,2024-06-30 08:00:00,8027.57,57.97,TRADE
NSW1,2024-06-30 09:00:00,8362.5,56.99,TRADE
NSW1,2024-06-30 10:00:00,8471.06,56.99,TRADE
NSW1,2024-06-30 11:00:00,8624.23,70.6,TRADE
NSW1,2024-06-30 12:00:00,8509.2,46.89,TRADE
NSW1,2024-06-30 13:00:00,8431.65,35.88,TRADE
NSW1,2024-06-30 14:00:00,8471.34,34.36,TRADE
NSW1,2024-06-30 15:00:00,8878.16,48.11,TRADE
NSW1,2024-06-30 16:00:00,9730.08,58.0,TRADE
NSW1,2024-06-30 17:00:00,10691.73,282.06,TRADE
NSW1,2024-06-30 18:00:00,11313.3,299.99,TRADE
NSW1,2024-06-30 19:00:00,11069.85,247.67,TRADE
NSW1,2024-06-30 20:00:00,10607.93,197.84,TRADE
NSW1,2024-06-30 21:00:00,10059.35,96.22,TRADE
NSW1,2024-06-30 22:00:00,9381.19,68.44,TRADE
NSW1,2024-06-30 23:00:00,8746.24,61.55,TRADE
NSW1,2024-07-01 00:00:00,8381.08,66.17,TRADE
NSW1,2024-07-01 01:00:00,8058.15,60.73,TRADE
NSW1,2024-07-01 02:00:00,7578.74,62.48,TRADE
NSW1,2024-07-01 03:00:00,7258.94,61.92,TRADE
NSW1,2024-07-01 04:00:00,7131.41,57.97,TRADE
NSW1,2024-07-01 05:00:00,7594.36,88.6,TRADE
NSW1,2024-07-01 06:00:00,8502.02,86.7,TRADE
NSW1,2024-07-01 07:00:00,10267.19,299.98,TRADE
NSW1,2024-07-01 08:00:00,10913.05,322.33,TRADE
NSW1,2024-07-01 09:00:00,10060.9,99.61,TRADE
NSW1,2024-07-01 10:00:00,9019.19,84.82,TRADE
NSW1,2024-07-01 11:00:00,8081.11,45.0,TRADE
NSW1,2024-07-01 12:00:00,7761.66,79.0,TRADE
NSW1,2024-07-01 13:00:00,7876.18,57.85,TRADE
NSW1,2024-07-01 14:00:00,8319.68,59.77,TRADE
NSW1,2024-07-01 15:00:00,8728.15,91.76,TRADE
NSW1,2024-07-01 16:00:00,9923.04,298.55,TRADE
NSW1,2024-07-01 17:00:00,11380.07,324.99,TRADE
NSW1,2024-07-01 18:00:00,12279.36,357.59,TRADE
NSW1,2024-07-01 19:00:00,11877.29,299.98,TRADE
NSW1,2024-07-01 20:00:00,11342.94,299.98,TRADE
NSW1,2024-07-01 21:00:00,10718.77,151.31,TRADE
NSW1,2024-07-01 22:00:00,9764.09,100.45,TRADE
NSW1,2024-07-01 23:00:00,9189.36,103.33,TRADE
NSW1,2024-07-02 00:00:00,8760.07,61.55,TRADE
NSW1,2024-07-02 01:00:00,8335.28,61.79,TRADE
NSW1,2024-07-02 02:00:00,7800.95,76.72,TRADE
NSW1,2024-07-02 03:00:00,7407.37,60.92,TRADE
NSW1,2024-07-02 04:00:00,7258.9,58.0,TRADE
NSW1,2024-07-02 05:00:00,7550.72,59.88,TRADE
NSW1,2024-07-02 06:00:00,8527.56,92.74,TRADE
NSW1,2024-07-02 07:00:00,9919.22,293.01,TRADE
NSW1,2024-07-02 08:00:00,10680.81,279.38,TRADE
NSW1,2024-07-02 09:00:00,10056.33,94.09,TRADE
NSW1,2024-07-02 10:00:00,9211.8,46.63,TRADE
NSW1,2024-07-02 11:00:00,8381.49,54.0,TRADE
NSW1,2024-07-02 12:00:00,8414.06,83.99,TRADE
NSW1,2024-07-02 13:00:00,8395.63,48.63,TRADE
NSW1,2024-07-02 14:00:00,8596.88,54.0,TRADE
NSW1,2024-07-02 15:00:00,9084.53,85.8,TRADE
NSW1,2024-07-02 16:00:00,10038.31,166.03,TRADE
NSW1,2024-07-02 17:00:00,11197.87,319.99,TRADE
NSW1,2024-07-02 18:00:00,11993.82,319.99,TRADE
NSW1,2024-07-02 19:00:00,11712.27,286.08,TRADE
NSW1,2024-07-02 20:00:00,11161.29,254.83,TRADE
NSW1,2024-07-02 21:00:00,10502.97,139.36,TRADE
NSW1,2024-07-02 22:00:00,9614.55,98.89,TRADE
NSW1,2024-07-02 23:00:00,8991.0,100.8,TRADE
NSW1,2024-07-03 00:00:00,8614.97,61.55,TRADE
NSW1,2024-07-03 01:00:00,8301.03,63.98,TRADE
NSW1,2024-07-03 02:00:00,7690.81,62.1,TRADE
NSW1,2024-07-03 03:00:00,7330.74,54.0,TRADE
NSW1,2024-07-03 04:00:00,7247.58,52.22,TRADE
NSW1,2024-07-03 05:00:00,7490.99,104.96,TRADE
NSW1,2024-07-03 06:00:00,8376.05,61.55,TRADE
NSW1,2024-07-03 07:00:00,9881.39,299.98,TRADE
NSW1,2024-07-03 08:00:00,10454.24,190.0,TRADE
NSW1,2024-07-03 09:00:00,9657.56,36.25,TRADE
NSW1,2024-07-03 10:00:00,8390.92,39.86,TRADE
NSW1,2024-07-03 11:00:00,8083.14,76.72,TRADE
NSW1,2024-07-03 12:00:00,7573.04,76.72,TRADE
NSW1,2024-07-03 13:00:00,7938.14,105.41,TRADE
NSW1,2024-07-03 14:00:00,8096.69,72.39,TRADE
NSW1,2024-07-03 15:00:00,8389.68,50.13,TRADE
NSW1,2024-07-03 16:00:00,9470.59,210.68,TRADE
NSW1,2024-07-03 17:00:00,10911.82,150.99,TRADE
NSW1,2024-07-03 18:00:00,11782.7,239.44,TRADE
NSW1,2024-07-03 19:00:00,11527.26,168.29,TRADE
NSW1,2024-07-03 20:00:00,11050.33,229.53,TRADE
NSW1,2024-07-03 21:00:00,10472.55,179.22,TRADE
NSW1,2024-07-03 22:00:00,9595.38,127.24,TRADE
NSW1,2024-07-03 23:00:00,8907.07,112.23,TRADE
NSW1,2024-07-04 00:00:00,8518.04,107.18,TRADE
NSW1,2024-07-04 01:00:00,8112.59,89.06,TRADE
NSW1,2024-07-04 02:00:00,7662.65,87.5,TRADE
NSW1,2024-07-04 03:00:00,7249.62,92.79,TRADE
NSW1,2024-07-04 04:00:00,7196.37,104.96,TRADE
NSW1,2024-07-04 05:00:00,7515.71,84.61,TRADE
NSW1,2024-07-04 06:00:00,8297.35,116.76,TRADE
NSW1,2024-07-04 07:00:00,9711.72,269.55,TRADE
NSW1,2024-07-04 08:00:00,10187.18,104.63,TRADE
NSW1,2024-07-04 09:00:00,9352.76,37.41,TRADE
NSW1,2024-07-04 10:00:00,8445.04,39.0,TRADE
NSW1,2024-07-04 11:00:00,8256.71,46.99,TRADE
NSW1,2024-07-04 12:00:00,7730.47,58.0,TRADE
NSW1,2024-07-04 13:00:00,7059.65,38.38,TRADE
NSW1,2024-07-04 14:00:00,7362.96,42.08,TRADE
NSW1,2024-07-04 15:00:00,7889.07,50.02,TRADE
NSW1,2024-07-04 16:00:00,8989.31,167.36,TRADE
NSW1,2024-07-04 17:00:00,10396.33,299.99,TRADE
NSW1,2024-07-04 18:00:00,11286.52,299.99,TRADE
NSW1,2024-07-04 19:00:00,11126.07,299.99,TRADE
NSW1,2024-07-04 20:00:00,10695.15,233.51,TRADE
NSW1,2024-07-04 21:00:00,10222.91,132.45,TRADE
NSW1,2024-07-04 22:00:00,9427.11,114.0,TRADE
NSW1,2024-07-04 23:00:00,8840.73,137.8,TRADE
NSW1,2024-07-05 00:00:00,8432.68,105.1,TRADE
NSW1,2024-07-05 01:00:00,8004.62,87.89,TRADE
NSW1,2024-07-05 02:00:00,7548.69,48.81,TRADE
NSW1,2024-07-05 03:00:00,7318.98,87.5,TRADE
NSW1,2024-07-05 04:00:00,7169.66,87.34,TRADE
NSW1,2024-07-05 05:00:00,7387.43,88.79,TRADE
NSW1,2024-07-05 06:00:00,8026.48,106.79,TRADE
NSW1,2024-07-05 07:00:00,9433.46,276.15,TRADE
NSW1,2024-07-05 08:00:00,9827.97,124.1,TRADE
NSW1,2024-07-05 09:00:00,9149.38,61.52,TRADE
NSW1,2024-07-05 10:00:00,8347.75,56.98,TRADE
NSW1,2024-07-05 11:00:00,8044.98,56.98,TRADE
NSW1,2024-07-05 12:00:00,7898.79,53.47,TRADE
NSW1,2024-07-05 13:00:00,7961.57,76.71,TRADE
NSW1,2024-07-05 14:00:00,7894.31,56.98,TRADE
NSW1,2024-07-05 15:00:00,8323.46,127.31,TRADE
NSW1,2024-07-05 16:00:00,9244.24,196.82,TRADE
NSW1,2024-07-05 17:00:00,10400.07,299.99,TRADE
NSW1,2024-07-05 18:00:00,11105.63,299.99,TRADE
NSW1,2024-07-05 19:00:00,10766.16,233.42,TRADE
NSW1,2024-07-05 20:00:00,10205.24,189.44,TRADE
NSW1,2024-07-05 21:00:00,10053.5,114.38,TRADE
NSW1,2024-07-05 22:00:00,9375.78,161.42,TRADE
NSW1,2024-07-05 23:00:00,8978.36,156.33,TRADE
NSW1,2024-07-06 00:00:00,8547.27,192.79,TRADE
NSW1,2024-07-06 01:00:00,8098.07,103.68,TRADE
NSW1,2024-07-06 02:00:00,7495.61,87.5,TRADE
NSW1,2024-07-06 03:00:00,7098.81,78.0,TRADE
NSW1,2024-07-06 04:00:00,7032.73,76.67,TRADE
NSW1,2024-07-06 05:00:00,7145.05,84.08,TRADE
NSW1,2024-07-06 06:00:00,7483.75,91.68,TRADE
NSW1,2024-07-06 07:00:00,8088.8,118.19,TRADE
NSW1,2024-07-06 08:00:00,8606.63,52.31,TRADE
NSW1,2024-07-06 09:00:00,8571.69,43.66,TRADE
NSW1,2024-07-06 10:00:00,8216.02,65.0,TRADE
NSW1,2024-07-06 11:00:00,7514.16,65.0,TRADE
NSW1,2024-07-06 12:00:00,7129.04,39.16,TRADE
NSW1,2024-07-06 13:00:00,7096.91,65.0,TRADE
NSW1,2024-07-06 14:00:00,7012.13,39.0,TRADE
NSW1,2024-07-06 15:00:00,7602.7,87.14,TRADE
NSW1,2024-07-06 16:00:00,8646.91,86.15,TRADE
NSW1,2024-07-06 17:00:00,9865.25,214.8,TRADE
NSW1,2024-07-06 18:00:00,10435.35,270.81,TRADE
NSW1,2024-07-06 19:00:00,10246.16,222.39,TRADE
NSW1,2024-07-06 20:00:00,9782.21,138.32,TRADE
NSW1,2024-07-06 21:00:00,9590.53,218.92,TRADE
NSW1,2024-07-06 22:00:00,9057.68,109.15,TRADE
NSW1,2024-07-06 23:00:00,8629.49,142.16,TRADE
NSW1,2024-07-07 00:00:00,8320.28,115.42,TRADE
NSW1,2024-07-07 01:00:00,7881.48,88.48,TRADE
NSW1,2024-07-07 02:00:00,7318.69,61.55,TRADE
NSW1,2024-07-07 03:00:00,6951.86,40.34,TRADE
NSW1,2024-07-07 04:00:00,6782.87,56.98,TRADE
NSW1,2024-07-07 05:00:00,6984.23,78.0,TRADE
NSW1,2024-07-07 06:00:00,7175.25,56.98,TRADE
NSW1,2024-07-07 07:00:00,7770.86,92.02,TRADE
